Job_ID,Job_Role,Company,Location,Phone_Number,Employment_Type,Experience_Required,Education_Level,Industry,Remote_Type,Skills_Required,Salary_LPA,Company_Rating,Applicants_Count,Post_Days_Ago
4508,Business Analyst,Accenture,Mumbai,6722268040,Part-Time,8+ years,Masters,AI,Remote,"JavaScript, TensorFlow, Kubernetes, Machine Learning",16,4.9,498,14
4509,Backend Developer,Microsoft,Gurgaon,8693498749,Part-Time,5-8 years,PhD,Healthcare,Remote,"React, Machine Learning, Node.js, PyTorch",25,4.3,615,23
4510,Business Analyst,Capgemini,Chennai,9685161726,Part-Time,3-5 years,PhD,Healthcare,Remote,"Tableau, Java, PyTorch, Kubernetes",35,4.7,471,27
4511,AI Engineer,Amazon,Mumbai,6363438628,Part-Time,5-8 years,Masters,Software,Remote,"Java, Pandas, Node.js, SQL",37,4.3,400,2
4512,AI Engineer,Flipkart,Coimbatore,6824880992,Full-Time,5-8 years,Bachelors,E-commerce,On-site,"Pandas, Power BI, React, Docker",32,4.0,428,23
4513,Backend Developer,Accenture,Gurgaon,8295651817,Contract,1-3 years,PhD,FinTech,Remote,"Power BI, Tableau, Docker, Machine Learning",36,3.0,766,13
4514,Backend Developer,SAP,Mumbai,6197401786,Contract,0-1 years,PhD,AI,On-site,"JavaScript, Python, TensorFlow, Machine Learning",30,3.3,55,16
4515,Machine Learning Engineer,TCS,Pune,9258358539,Full-Time,5-8 years,Masters,AI,On-site,"Machine Learning, JavaScript, Power BI, Node.js",24,3.4,377,14
4516,Full Stack Developer,Amazon,Delhi,6135361766,Contract,1-3 years,Bachelors,FinTech,Hybrid,"TensorFlow, React, PyTorch, Node.js",38,4.2,538,25
4517,Full Stack Developer,Cognizant,Pune,6109159491,Contract,8+ years,PhD,Software,Hybrid,"SQL, AWS, JavaScript, Tableau",29,3.2,717,8
4518,Cloud Engineer,Microsoft,Mumbai,7854236744,Full-Time,1-3 years,Bachelors,E-commerce,Hybrid,"Kubernetes, AWS, Tableau, TensorFlow",25,3.5,212,21
4519,Backend Developer,Wipro,Delhi,6146839319,Contract,0-1 years,PhD,IT Services,Hybrid,"TensorFlow, Pandas, PyTorch, Python",5,3.0,618,26
4520,Business Analyst,SAP,Coimbatore,8480886521,Full-Time,8+ years,Bachelors,FinTech,On-site,"TensorFlow, Python, Node.js, Kubernetes",15,3.3,170,7
4521,AI Engineer,Google,Pune,9399680074,Contract,8+ years,PhD,Cloud,On-site,"Tableau, SQL, AWS, TensorFlow",7,4.4,168,15
4522,Frontend Developer,Wipro,Hyderabad,7688469609,Part-Time,0-1 years,Bachelors,AI,Hybrid,"Docker, Kubernetes, Node.js, Machine Learning",6,3.3,656,13
4523,AI Engineer,Accenture,Hyderabad,7737560709,Contract,0-1 years,PhD,Software,On-site,"Node.js, React, SQL, Kubernetes",13,4.0,165,12
4524,Cloud Engineer,Cognizant,Hyderabad,6146442469,Part-Time,3-5 years,Masters,Cloud,On-site,"Tableau, Pandas, Kubernetes, Docker",21,4.9,183,10
4525,Data Analyst,Wipro,Ahmedabad,8869271749,Internship,0-1 years,Bachelors,Cloud,On-site,"TensorFlow, Docker, Java, Node.js",9,5.0,536,25
4526,Data Analyst,Cognizant,Delhi,7413281013,Part-Time,1-3 years,Masters,E-commerce,Remote,"Java, PyTorch, AWS, Power BI",39,3.2,506,3
4527,Product Manager,Wipro,Coimbatore,7816038540,Contract,0-1 years,PhD,IT Services,Remote,"AWS, Kubernetes, Machine Learning, Tableau",4,3.9,463,11
4528,DevOps Engineer,Accenture,Mumbai,6393712542,Full-Time,1-3 years,PhD,FinTech,Remote,"Tableau, React, TensorFlow, Machine Learning",4,4.8,596,29
4529,Full Stack Developer,Zoho,Chennai,6161166484,Full-Time,3-5 years,Masters,Healthcare,Hybrid,"Pandas, Machine Learning, Python, Node.js",34,4.2,416,19
4530,Software Engineer,Microsoft,Noida,6450260311,Contract,0-1 years,Masters,FinTech,Remote,"Pandas, Kubernetes, PyTorch, AWS",23,4.7,178,17
4531,Product Manager,SAP,Kolkata,7785568016,Part-Time,3-5 years,Bachelors,Healthcare,On-site,"TensorFlow, SQL, React, Kubernetes",4,4.4,398,30
4532,Machine Learning Engineer,Zoho,Bangalore,7232168455,Full-Time,1-3 years,Bachelors,AI,Hybrid,"Kubernetes, SQL, React, Tableau",29,3.9,561,5
4533,Machine Learning Engineer,Zoho,Chennai,9929570962,Contract,5-8 years,PhD,AI,Remote,"React, Pandas, AWS, Power BI",9,3.1,640,16
4534,Frontend Developer,Oracle,Delhi,6016951352,Part-Time,8+ years,Masters,AI,Remote,"AWS, PyTorch, TensorFlow, Python",16,4.3,365,19
4535,Cloud Engineer,Accenture,Delhi,7456490634,Full-Time,5-8 years,Bachelors,AI,Hybrid,"Docker, Tableau, Machine Learning, PyTorch",36,4.5,206,18
4536,Data Scientist,Google,Chennai,8011850204,Part-Time,1-3 years,Masters,Healthcare,Remote,"Kubernetes, Power BI, Docker, Node.js",9,4.1,265,20
4537,AI Engineer,Google,Gurgaon,7399000210,Internship,3-5 years,Bachelors,IT Services,Hybrid,"JavaScript, Machine Learning, AWS, SQL",34,3.9,737,15
4538,Machine Learning Engineer,IBM,Kolkata,7000156859,Contract,3-5 years,PhD,Cloud,Remote,"Pandas, Java, PyTorch, Node.js",4,4.9,52,11
4539,Data Scientist,TCS,Chennai,7681195144,Part-Time,0-1 years,PhD,IT Services,Hybrid,"AWS, Kubernetes, Java, PyTorch",10,3.9,563,12
4540,Product Manager,Accenture,Gurgaon,9459986503,Full-Time,0-1 years,Masters,Healthcare,On-site,"JavaScript, SQL, Java, React",27,4.3,445,16
4541,AI Engineer,Cognizant,Kolkata,9266852856,Internship,8+ years,Masters,Software,Hybrid,"Docker, PyTorch, Python, Kubernetes",4,4.4,712,1
4542,Frontend Developer,Flipkart,Kolkata,8591770572,Part-Time,3-5 years,Masters,E-commerce,Hybrid,"AWS, React, TensorFlow, Power BI",12,4.5,704,15
4543,Machine Learning Engineer,IBM,Kolkata,7617023432,Part-Time,0-1 years,Masters,AI,Remote,"React, Power BI, JavaScript, SQL",5,4.2,783,6
4544,Frontend Developer,Accenture,Mumbai,7346383811,Internship,3-5 years,Masters,Healthcare,On-site,"TensorFlow, Tableau, Python, Node.js",16,3.7,358,24
4545,AI Engineer,Zoho,Bangalore,7767553867,Full-Time,8+ years,Masters,Software,Remote,"Java, Machine Learning, JavaScript, React",4,3.4,179,9
4546,Data Analyst,Infosys,Hyderabad,8721292107,Full-Time,0-1 years,Masters,Cloud,Hybrid,"React, Java, Docker, Node.js",37,4.3,124,24
4547,Software Engineer,Capgemini,Hyderabad,6738348922,Part-Time,5-8 years,PhD,IT Services,On-site,"Python, Tableau, React, Power BI",32,3.4,587,6
4548,Data Scientist,Infosys,Delhi,6306791288,Part-Time,3-5 years,Bachelors,FinTech,Remote,"SQL, AWS, Docker, Machine Learning",9,4.0,164,29
4549,AI Engineer,Amazon,Mumbai,7631083635,Full-Time,5-8 years,Bachelors,AI,Hybrid,"React, SQL, Machine Learning, Python",30,3.6,488,23
4550,Backend Developer,IBM,Mumbai,9607281421,Part-Time,5-8 years,Masters,IT Services,On-site,"PyTorch, Node.js, Docker, React",23,4.5,71,16
4551,Full Stack Developer,Cognizant,Kolkata,6432127113,Part-Time,0-1 years,Bachelors,FinTech,Remote,"AWS, Pandas, SQL, Machine Learning",27,4.7,540,3
4552,Machine Learning Engineer,Zoho,Mumbai,9071796013,Full-Time,0-1 years,Masters,Software,On-site,"Machine Learning, JavaScript, PyTorch, Java",22,3.9,755,27
4553,Full Stack Developer,Microsoft,Delhi,6634720339,Internship,5-8 years,PhD,Cloud,On-site,"Java, Pandas, Kubernetes, PyTorch",11,4.2,781,3
4554,Software Engineer,Capgemini,Pune,7661072924,Internship,3-5 years,PhD,Healthcare,Hybrid,"Java, TensorFlow, Node.js, AWS",20,3.1,235,18
4555,Software Engineer,Wipro,Bangalore,7356415231,Full-Time,8+ years,Bachelors,E-commerce,Remote,"SQL, Python, Java, Node.js",36,4.9,620,22
4556,Full Stack Developer,Zoho,Pune,8464242525,Full-Time,8+ years,PhD,E-commerce,Remote,"Node.js, Java, Power BI, JavaScript",21,3.3,120,5
4557,Full Stack Developer,Flipkart,Gurgaon,6350681476,Internship,0-1 years,Bachelors,FinTech,Remote,"Tableau, JavaScript, Pandas, TensorFlow",6,4.7,339,30
4558,Software Engineer,Google,Mumbai,9744068115,Part-Time,5-8 years,PhD,Healthcare,Remote,"AWS, Python, React, Docker",7,3.7,752,29
4559,Software Engineer,Cognizant,Hyderabad,8417625679,Internship,5-8 years,PhD,Healthcare,Hybrid,"Power BI, React, Node.js, Java",34,4.0,564,20
4560,Business Analyst,Google,Kolkata,8911342405,Internship,0-1 years,Masters,E-commerce,Remote,"Python, JavaScript, AWS, SQL",38,3.3,300,20
4561,Data Scientist,Oracle,Pune,6472862730,Contract,8+ years,Masters,Software,Remote,"Power BI, AWS, JavaScript, React",39,3.5,341,29
4562,Data Scientist,Amazon,Mumbai,6967004810,Full-Time,5-8 years,Masters,IT Services,Remote,"Machine Learning, JavaScript, TensorFlow, Pandas",18,4.8,194,28
4563,Backend Developer,Accenture,Bangalore,6794983893,Full-Time,5-8 years,PhD,IT Services,Remote,"Node.js, TensorFlow, Machine Learning, Python",24,3.3,610,30
4564,AI Engineer,Infosys,Hyderabad,9986369245,Internship,3-5 years,PhD,FinTech,Remote,"TensorFlow, Python, Tableau, Kubernetes",29,3.7,442,26
4565,Machine Learning Engineer,Capgemini,Mumbai,8553878599,Full-Time,1-3 years,Masters,IT Services,Hybrid,"Kubernetes, Pandas, Java, JavaScript",27,3.2,719,29
4566,Backend Developer,IBM,Hyderabad,7045604150,Internship,3-5 years,Bachelors,AI,On-site,"AWS, Docker, Power BI, Kubernetes",7,4.6,51,16
4567,Data Scientist,Capgemini,Coimbatore,8256469669,Full-Time,5-8 years,Masters,Software,On-site,"Kubernetes, TensorFlow, React, Node.js",12,3.5,505,13
4568,Cloud Engineer,Microsoft,Chennai,7720784732,Internship,8+ years,Bachelors,IT Services,Hybrid,"Docker, Python, Machine Learning, Java",23,3.4,775,15
4569,AI Engineer,Microsoft,Coimbatore,8959762653,Internship,5-8 years,Bachelors,AI,Hybrid,"Kubernetes, Python, PyTorch, Tableau",31,3.2,328,20
4570,Frontend Developer,Oracle,Delhi,8158378688,Full-Time,5-8 years,Masters,Healthcare,On-site,"Pandas, Java, Node.js, JavaScript",13,4.1,42,13
4571,Business Analyst,Freshworks,Coimbatore,8817054900,Internship,3-5 years,PhD,IT Services,On-site,"Node.js, Java, Machine Learning, TensorFlow",40,4.4,462,10
4572,Cloud Engineer,Cognizant,Delhi,8051446480,Internship,5-8 years,PhD,Cloud,Remote,"Kubernetes, Java, TensorFlow, Pandas",7,4.8,218,13
4573,Product Manager,Infosys,Kolkata,7459305243,Internship,8+ years,Masters,IT Services,Hybrid,"Pandas, Python, Machine Learning, PyTorch",11,4.2,410,24
4574,Data Analyst,Zoho,Delhi,7405246007,Full-Time,1-3 years,PhD,Cloud,On-site,"SQL, Power BI, Node.js, Tableau",34,3.3,533,17
4575,Data Analyst,Oracle,Chennai,6628952954,Part-Time,5-8 years,Masters,Cloud,Hybrid,"Power BI, SQL, Node.js, React",8,4.8,611,29
4576,Cloud Engineer,Infosys,Chennai,6138860411,Contract,0-1 years,PhD,Software,On-site,"TensorFlow, Pandas, AWS, Docker",18,4.1,115,5
4577,Data Scientist,Microsoft,Chennai,6609844295,Internship,5-8 years,PhD,FinTech,On-site,"Kubernetes, Machine Learning, TensorFlow, Java",11,3.7,167,19
4578,Data Scientist,Google,Bangalore,8602820658,Full-Time,3-5 years,Bachelors,E-commerce,Hybrid,"Machine Learning, Python, JavaScript, TensorFlow",5,5.0,495,14
4579,Backend Developer,TCS,Mumbai,9265682955,Part-Time,3-5 years,PhD,Cloud,Remote,"PyTorch, Node.js, SQL, Power BI",15,3.2,132,11
4580,Backend Developer,Wipro,Delhi,6554073440,Contract,8+ years,Masters,IT Services,Remote,"PyTorch, Docker, AWS, Kubernetes",26,3.8,500,3
4581,Full Stack Developer,Zoho,Chennai,6406337807,Part-Time,8+ years,Bachelors,Cloud,Remote,"TensorFlow, Pandas, Tableau, Kubernetes",13,4.0,518,6
4582,Frontend Developer,SAP,Ahmedabad,9041893315,Contract,8+ years,PhD,AI,On-site,"JavaScript, Pandas, Docker, Tableau",29,4.4,701,6
4583,Software Engineer,Flipkart,Delhi,9034941372,Contract,0-1 years,PhD,FinTech,On-site,"AWS, Python, TensorFlow, Node.js",30,3.5,679,7
4584,DevOps Engineer,Flipkart,Bangalore,9770940753,Part-Time,0-1 years,PhD,Healthcare,Hybrid,"Python, Tableau, Kubernetes, Power BI",11,3.5,796,16
4585,Cloud Engineer,Freshworks,Chennai,6977005268,Internship,0-1 years,Bachelors,Cloud,Hybrid,"Power BI, TensorFlow, Machine Learning, AWS",37,3.4,690,9
4586,Business Analyst,Capgemini,Ahmedabad,6552987769,Contract,8+ years,PhD,FinTech,Hybrid,"Docker, Node.js, Pandas, TensorFlow",5,3.7,590,11
4587,Product Manager,Capgemini,Chennai,7460414018,Full-Time,8+ years,Bachelors,Cloud,On-site,"Python, Tableau, SQL, AWS",20,4.8,440,10
4588,Data Analyst,Cognizant,Bangalore,8464232522,Contract,0-1 years,PhD,Cloud,Hybrid,"Node.js, Tableau, Python, Pandas",37,3.7,730,23
4589,Frontend Developer,Flipkart,Mumbai,7778257965,Contract,8+ years,Bachelors,AI,Remote,"Tableau, Java, Docker, JavaScript",35,3.2,385,16
4590,Full Stack Developer,Flipkart,Chennai,6625005207,Contract,0-1 years,Masters,Cloud,Remote,"PyTorch, JavaScript, Node.js, AWS",4,4.8,558,25
4591,Software Engineer,IBM,Bangalore,9926748745,Full-Time,3-5 years,Bachelors,IT Services,Remote,"Node.js, PyTorch, Java, JavaScript",39,3.8,687,3
4592,Machine Learning Engineer,Freshworks,Mumbai,9003787984,Part-Time,0-1 years,Masters,Cloud,Remote,"Docker, React, AWS, Python",6,3.7,507,19
4593,Data Scientist,Amazon,Gurgaon,8312871215,Internship,5-8 years,PhD,E-commerce,Remote,"Kubernetes, Python, TensorFlow, JavaScript",34,4.1,54,18
4594,Full Stack Developer,Freshworks,Pune,6792751078,Full-Time,3-5 years,Masters,FinTech,Remote,"JavaScript, AWS, Tableau, PyTorch",10,4.0,27,30
4595,DevOps Engineer,Capgemini,Chennai,8674468538,Contract,3-5 years,PhD,Software,Remote,"Power BI, Tableau, Machine Learning, Pandas",21,3.6,350,11
4596,AI Engineer,IBM,Bangalore,7911478563,Full-Time,3-5 years,Masters,Cloud,Remote,"SQL, PyTorch, React, Pandas",31,3.2,164,14
4597,Full Stack Developer,Amazon,Noida,8808894604,Full-Time,5-8 years,Masters,Healthcare,Remote,"Node.js, Tableau, SQL, Docker",16,4.9,427,19
4598,Data Scientist,SAP,Mumbai,7654092828,Full-Time,8+ years,Masters,Cloud,Hybrid,"AWS, Tableau, Java, TensorFlow",21,4.5,122,18
4599,Frontend Developer,Amazon,Hyderabad,8528449410,Full-Time,5-8 years,Bachelors,FinTech,Remote,"Power BI, Python, Pandas, TensorFlow",7,4.6,416,19
4600,Machine Learning Engineer,Zoho,Gurgaon,9826848899,Contract,8+ years,Masters,IT Services,Hybrid,"Machine Learning, Java, AWS, JavaScript",18,3.1,482,1
4601,Machine Learning Engineer,Flipkart,Chennai,6398030647,Contract,1-3 years,Masters,Cloud,On-site,"Kubernetes, PyTorch, Node.js, AWS",9,4.5,742,22
4602,AI Engineer,Zoho,Chennai,6405021228,Part-Time,0-1 years,Masters,IT Services,Hybrid,"PyTorch, Tableau, Pandas, Python",28,3.1,29,30
4603,Data Scientist,Amazon,Pune,8781941282,Part-Time,3-5 years,PhD,E-commerce,Hybrid,"PyTorch, Pandas, Power BI, Python",31,4.0,434,23
4604,Frontend Developer,SAP,Mumbai,7131115615,Contract,0-1 years,Bachelors,FinTech,On-site,"JavaScript, SQL, Java, Machine Learning",11,3.6,25,26
4605,Backend Developer,Cognizant,Delhi,6634600368,Contract,5-8 years,PhD,Healthcare,Hybrid,"JavaScript, Docker, Python, Node.js",11,4.7,604,13
4606,Full Stack Developer,Wipro,Coimbatore,8573301790,Contract,5-8 years,Bachelors,Software,Hybrid,"React, TensorFlow, Docker, Pandas",21,3.3,512,14
4607,Data Analyst,Capgemini,Chennai,7043585725,Internship,5-8 years,PhD,E-commerce,Hybrid,"TensorFlow, React, Power BI, Kubernetes",38,3.9,564,18
4608,AI Engineer,Oracle,Mumbai,7879335902,Full-Time,5-8 years,PhD,IT Services,Remote,"TensorFlow, Node.js, PyTorch, AWS",40,3.2,277,25
4609,Data Scientist,Flipkart,Bangalore,8497003196,Full-Time,8+ years,PhD,IT Services,Remote,"Power BI, Pandas, Kubernetes, Machine Learning",23,4.3,137,9
4610,Software Engineer,Cognizant,Delhi,9753838509,Contract,5-8 years,Bachelors,Healthcare,Remote,"AWS, Machine Learning, Pandas, React",14,4.5,644,5
4611,Backend Developer,Amazon,Delhi,6557417244,Part-Time,3-5 years,Masters,FinTech,Hybrid,"Kubernetes, Tableau, Machine Learning, Power BI",18,4.6,201,1
4612,Business Analyst,SAP,Gurgaon,8636729447,Part-Time,3-5 years,Bachelors,Software,Hybrid,"Node.js, SQL, PyTorch, Docker",19,3.7,479,23
4613,Cloud Engineer,Wipro,Delhi,6435144779,Part-Time,0-1 years,PhD,IT Services,Hybrid,"React, Kubernetes, Java, Python",8,4.5,235,13
4614,Full Stack Developer,Amazon,Ahmedabad,8592203615,Internship,3-5 years,PhD,IT Services,On-site,"Kubernetes, Java, Power BI, Machine Learning",35,4.4,631,9
4615,Software Engineer,Oracle,Pune,6419807324,Contract,5-8 years,Bachelors,Cloud,On-site,"SQL, JavaScript, React, Pandas",30,4.1,342,1
4616,Frontend Developer,Accenture,Pune,7152175261,Contract,3-5 years,Bachelors,FinTech,Remote,"Docker, Machine Learning, Kubernetes, TensorFlow",35,4.7,691,1
4617,Cloud Engineer,IBM,Gurgaon,7688272440,Full-Time,0-1 years,Bachelors,FinTech,Remote,"Machine Learning, Java, Tableau, Kubernetes",24,4.5,179,22
4618,Backend Developer,Infosys,Mumbai,6013560256,Contract,0-1 years,Bachelors,Healthcare,Remote,"Node.js, Tableau, Docker, Java",20,3.6,535,27
4619,Full Stack Developer,Oracle,Ahmedabad,7225308214,Part-Time,0-1 years,Masters,AI,Hybrid,"JavaScript, Kubernetes, Python, SQL",39,4.9,280,28
4620,AI Engineer,Microsoft,Chennai,9013694909,Full-Time,1-3 years,PhD,Healthcare,Hybrid,"Python, React, Pandas, Docker",17,4.7,771,9
4621,Business Analyst,TCS,Kolkata,9050347848,Full-Time,5-8 years,PhD,AI,On-site,"SQL, Node.js, TensorFlow, Power BI",24,3.1,570,27
4622,Business Analyst,Cognizant,Chennai,8941869854,Part-Time,0-1 years,Masters,IT Services,Remote,"TensorFlow, React, Docker, Python",26,3.3,795,27
4623,AI Engineer,Infosys,Noida,7925853748,Internship,8+ years,Masters,E-commerce,On-site,"Node.js, PyTorch, Tableau, Pandas",14,3.2,355,27
4624,Data Analyst,Oracle,Noida,7921575788,Contract,5-8 years,Bachelors,AI,On-site,"SQL, React, Pandas, Power BI",32,3.3,151,20
4625,Software Engineer,IBM,Bangalore,7198743448,Contract,1-3 years,PhD,Cloud,Remote,"Power BI, React, SQL, Kubernetes",33,3.9,139,17
4626,Full Stack Developer,TCS,Chennai,7930844067,Part-Time,0-1 years,Masters,FinTech,Remote,"Power BI, Docker, React, Python",27,3.7,340,28
4627,Software Engineer,Cognizant,Gurgaon,8829117556,Internship,5-8 years,Bachelors,IT Services,On-site,"AWS, Pandas, Docker, PyTorch",15,4.5,330,28
4628,Business Analyst,SAP,Kolkata,6011559699,Internship,8+ years,PhD,E-commerce,Hybrid,"TensorFlow, React, SQL, Java",31,3.2,470,3
4629,Business Analyst,TCS,Hyderabad,8121870085,Part-Time,5-8 years,PhD,Cloud,On-site,"Node.js, AWS, Tableau, Python",14,3.2,527,10
4630,DevOps Engineer,Cognizant,Mumbai,9853005203,Full-Time,3-5 years,PhD,E-commerce,Remote,"Machine Learning, Java, Pandas, PyTorch",27,3.6,778,11
4631,Frontend Developer,TCS,Mumbai,6262811136,Part-Time,5-8 years,Bachelors,E-commerce,On-site,"JavaScript, Tableau, Java, AWS",34,3.4,53,8
4632,Cloud Engineer,SAP,Gurgaon,7679853814,Part-Time,3-5 years,Bachelors,E-commerce,Hybrid,"React, SQL, Pandas, Python",19,4.3,275,8
4633,Backend Developer,Amazon,Gurgaon,8771546983,Full-Time,1-3 years,PhD,FinTech,Remote,"JavaScript, SQL, Docker, AWS",30,4.7,466,22
4634,Cloud Engineer,Accenture,Coimbatore,7610179820,Part-Time,0-1 years,Bachelors,Cloud,On-site,"SQL, Python, Pandas, PyTorch",5,4.8,638,13
4635,Frontend Developer,Google,Ahmedabad,9981996250,Internship,0-1 years,Masters,Healthcare,Remote,"Power BI, JavaScript, Python, Java",7,3.8,326,2
4636,Backend Developer,Oracle,Bangalore,6400419848,Internship,8+ years,Masters,FinTech,Hybrid,"React, JavaScript, Power BI, Docker",12,3.2,69,28
4637,Backend Developer,Oracle,Hyderabad,8738408349,Full-Time,3-5 years,PhD,AI,Remote,"Python, Node.js, Power BI, AWS",20,4.4,310,30
4638,Full Stack Developer,Flipkart,Noida,9061678650,Part-Time,3-5 years,Masters,Software,On-site,"JavaScript, Pandas, Power BI, Machine Learning",24,4.8,798,15
4639,Frontend Developer,Microsoft,Gurgaon,7438482631,Full-Time,3-5 years,Bachelors,E-commerce,Remote,"Tableau, JavaScript, Python, Power BI",12,3.7,418,15
4640,Full Stack Developer,Flipkart,Chennai,6568941740,Full-Time,1-3 years,PhD,Software,Remote,"AWS, Machine Learning, Tableau, PyTorch",26,3.1,648,2
4641,Product Manager,Infosys,Chennai,9558360129,Contract,0-1 years,Masters,FinTech,On-site,"AWS, JavaScript, Docker, Python",6,3.8,523,10
4642,Product Manager,Accenture,Noida,9041697233,Internship,3-5 years,Masters,Cloud,On-site,"Java, Docker, Machine Learning, Node.js",31,4.0,659,1
4643,Machine Learning Engineer,Flipkart,Coimbatore,9595648437,Internship,0-1 years,Masters,FinTech,Remote,"Python, Machine Learning, PyTorch, Kubernetes",5,3.3,778,29
4644,Backend Developer,Capgemini,Noida,8627918039,Contract,3-5 years,Masters,E-commerce,Remote,"PyTorch, Tableau, SQL, Python",23,3.8,114,25
4645,Data Analyst,Wipro,Coimbatore,8341829375,Contract,3-5 years,Bachelors,Cloud,On-site,"Python, Kubernetes, AWS, Node.js",11,4.9,253,26
4646,Cloud Engineer,Flipkart,Ahmedabad,9881515945,Full-Time,3-5 years,Bachelors,Cloud,Hybrid,"PyTorch, Kubernetes, Node.js, Python",39,3.9,661,14
4647,AI Engineer,Google,Gurgaon,8325299558,Part-Time,3-5 years,Bachelors,Healthcare,On-site,"Node.js, PyTorch, Power BI, Pandas",22,3.8,311,20
4648,Machine Learning Engineer,TCS,Delhi,7902163192,Part-Time,3-5 years,Masters,Healthcare,Hybrid,"Python, Tableau, SQL, Pandas",34,4.2,504,19
4649,Cloud Engineer,Freshworks,Mumbai,9710887696,Part-Time,0-1 years,PhD,Healthcare,Hybrid,"SQL, Pandas, PyTorch, JavaScript",21,4.7,260,8
4650,Data Analyst,Wipro,Kolkata,7131453708,Full-Time,0-1 years,Bachelors,Cloud,Hybrid,"Power BI, Docker, React, TensorFlow",23,3.8,261,1
4651,Machine Learning Engineer,Oracle,Mumbai,9787751929,Internship,5-8 years,Bachelors,Software,On-site,"TensorFlow, Power BI, PyTorch, Kubernetes",19,4.2,383,5
4652,Frontend Developer,Amazon,Delhi,9713809551,Part-Time,5-8 years,Bachelors,AI,On-site,"AWS, Pandas, Docker, Kubernetes",34,3.1,204,28
4653,Data Analyst,Wipro,Noida,6694565763,Part-Time,5-8 years,PhD,Healthcare,Hybrid,"PyTorch, Python, Docker, AWS",9,4.3,566,25
4654,Full Stack Developer,Amazon,Delhi,7949183396,Contract,1-3 years,Masters,FinTech,On-site,"TensorFlow, React, Java, PyTorch",16,3.0,653,13
4655,Frontend Developer,Cognizant,Chennai,9461158888,Part-Time,1-3 years,PhD,Healthcare,Hybrid,"JavaScript, Java, Tableau, React",37,4.0,274,27
4656,Business Analyst,Amazon,Bangalore,8086593347,Full-Time,8+ years,PhD,IT Services,On-site,"React, PyTorch, SQL, Node.js",38,3.1,462,3
4657,Data Scientist,Microsoft,Bangalore,9049071061,Part-Time,0-1 years,Bachelors,Software,Remote,"Docker, Node.js, SQL, Power BI",25,3.6,624,24
4658,Product Manager,TCS,Ahmedabad,7589122384,Part-Time,8+ years,Bachelors,E-commerce,On-site,"Tableau, AWS, Power BI, Docker",27,3.2,422,8
4659,Cloud Engineer,Wipro,Bangalore,6111375450,Part-Time,0-1 years,PhD,FinTech,Remote,"Machine Learning, Pandas, SQL, React",40,3.5,455,5
4660,Data Analyst,Cognizant,Bangalore,7589593563,Part-Time,5-8 years,PhD,Software,Remote,"Pandas, Java, TensorFlow, Tableau",4,3.3,311,28
4661,Machine Learning Engineer,Accenture,Delhi,8776205031,Full-Time,8+ years,Masters,Cloud,Hybrid,"Python, Power BI, PyTorch, Machine Learning",16,4.5,23,29
4662,Backend Developer,Zoho,Ahmedabad,8671290848,Part-Time,8+ years,Bachelors,FinTech,On-site,"Tableau, PyTorch, SQL, React",39,3.9,724,23
4663,Data Scientist,Wipro,Pune,8493349266,Part-Time,0-1 years,Masters,Healthcare,Hybrid,"Machine Learning, Kubernetes, AWS, Power BI",35,3.6,690,5
4664,Business Analyst,Google,Bangalore,9619724518,Part-Time,8+ years,Bachelors,E-commerce,Remote,"Python, Java, Power BI, Pandas",40,4.9,477,13
4665,Machine Learning Engineer,Zoho,Coimbatore,8432321532,Part-Time,5-8 years,Masters,AI,Hybrid,"Power BI, React, Node.js, Python",28,3.5,726,3
4666,Machine Learning Engineer,Freshworks,Chennai,8213737537,Internship,8+ years,Bachelors,E-commerce,Remote,"Python, SQL, PyTorch, Tableau",34,3.8,353,22
4667,Machine Learning Engineer,Cognizant,Chennai,9560980395,Internship,5-8 years,Masters,E-commerce,Hybrid,"Node.js, Pandas, JavaScript, AWS",18,4.6,354,3
4668,Software Engineer,Accenture,Gurgaon,8747523868,Contract,1-3 years,PhD,Cloud,Remote,"SQL, Node.js, Pandas, Java",10,4.3,231,15
4669,Frontend Developer,Oracle,Bangalore,9893237624,Contract,5-8 years,Bachelors,FinTech,Remote,"Java, Docker, Pandas, JavaScript",31,4.5,300,23
4670,Data Scientist,Amazon,Gurgaon,9447178778,Part-Time,0-1 years,Bachelors,Software,On-site,"Python, Pandas, React, Power BI",14,3.4,164,29
4671,Machine Learning Engineer,IBM,Ahmedabad,6819411469,Part-Time,8+ years,Masters,IT Services,Remote,"AWS, Kubernetes, Docker, Power BI",39,3.7,293,3
4672,Software Engineer,Cognizant,Kolkata,8527734080,Full-Time,1-3 years,Masters,FinTech,On-site,"AWS, Machine Learning, React, Python",33,3.9,172,7
4673,Machine Learning Engineer,SAP,Noida,7102714492,Full-Time,3-5 years,Masters,FinTech,On-site,"Java, Kubernetes, Pandas, Node.js",16,3.2,709,27
4674,DevOps Engineer,Google,Kolkata,8201899443,Contract,8+ years,PhD,Healthcare,On-site,"Power BI, SQL, Java, Machine Learning",12,3.9,203,27
4675,Data Scientist,Flipkart,Pune,8903222114,Part-Time,1-3 years,Bachelors,Software,On-site,"Kubernetes, Machine Learning, Node.js, Docker",12,3.2,440,30
4676,DevOps Engineer,IBM,Chennai,8313612238,Full-Time,8+ years,Masters,Cloud,Hybrid,"React, Node.js, Machine Learning, Kubernetes",10,4.2,531,27
